CustomerID,FirstName,LastName,Email,Address,City,PostalCode,RegistrationDate,LastLoginDate,CustomerSegment,DateOfBirth,Phone
C09928,Christopher,Irwin,cirwin@yahoo.com,6090 Stephanie Meadows,Port Harcourt,763245,11/02/2024,02/12/2024 13:22,Silver,03/08/1980,9129123820
C09929,Robert,Cole,robert_cole@yahoo.com,770 Robert Walks Suite 573,Port Harcourt,555612,20/04/2025,05/11/2025 17:47,Platinum,19/07/1965,8077834855
C09930,Erik,Duncan,erik_duncan@hotmail.com,13656 Taylor Summit Suite 094,Calabar,120445,26/01/2024,,,01/01/1900,7165810694
C09931,John,Lozano,johnlozano@mail.com,335 Chris Squares Suite 563,Owerri,101125,17/12/2024,12/21/2024 15:32, Platinum ,,9025079806
C09932,Kayla,Smith,kayla.smith@hotmail.com,0601 Harris Unions Suite 675,Port Harcourt,708407,02/02/2025,3/28/2025 2:29,Platinum,01/01/1900,001-612-366-7041x349
C09933,Sophia,Thompson,sthompson@hotmail.com,64741 Gillespie Hollow Suite 890,Kano,211709,08/11/2023,6/30/2024 18:47,Bronze,30/05/1974,7057018678
C09934,Joshua,Newman,jnewman@hotmail.com,49071 velez track,Port Harcourt,400144,13/09/2023,09/01/2024 19:53,,10/01/1957,8031881166
C09935,Ray,Andrews,ray_andrews@aol.com,9551 Thomas Avenue Apt. 149,Warri,186168,15/10/2023,10/25/2024 12:21,VIP,19/07/1967,7224814134
C09936,Stacey,Jones,staceyjones@gmail.com,31370 Carlson Isle,Port Harcourt,907905,24/03/2025,5/15/2025 9:39, Platinum,19/12/1949,8053783544
C09937,Scott,Wright,swright@techie.com,8887 Calvin Pine,Port Harcourt,636138,11/02/2024,8/15/2024 23:32,VIP,01/01/1900,8187450691
C09938,Bryan,Frye,bryan.frye@aol.com,369 Laura Turnpike Suite 032,Warri,989279,02/04/2024,12/07/2024 14:55,VIP,17/09/2002,8203693094
C09939,Jessica,Glenn,jessica.glenn@outlook.com,972 Walker Bridge Apt. 401,Port Harcourt,952919,17/04/2024,02/12/2025 16:35,New,23/04/1941,8249414521
C09940,Matthew,Miller,,490 Ortega Turnpike,Port Harcourt,256501,28/04/2025,05/12/2025 23:49,Gold,18/11/1987,7087540393
C09941,Antonio,Pearson,antonio.pearson@mail.com,97506 Robin Prairie,Port Harcourt,605931,02/04/2025,04/10/2025 22:55,Bronze,27/10/1976,8072774484
C09942,Lisa,Huffman,lisa.huffman@hotmail.com,5802 Swanson Glens Apt. 205,Port Harcourt,689917,23/12/2023,,standard,,8229802951
C09943,Cynthia,Stone,cstone@mail.ng,610 Young Corner,Abuja,393791,01/05/2024,3/20/2025 7:26,New,01/01/1900,8252065560
C09944,Sara,Fitzpatrick,sfitzpatrick@aol.com,"55030 Travis Junction, Lagos",Lagos,505657,09/01/2024,12/07/2024 08:31,Standard,01/01/1900,7187127979
C09945,George,Maxwell,maxwell.g@gmail.com,"333 Jose Stravenue Suite 139, Rivers",Port Harcourt,999943,22/06/2024,01/04/2025 01:53, VIP,12/02/1937,8127443522
C09946,Brian,Moore,bmoore@aol.com,2410 Kim Street,Port Harcourt,728419,18/11/2023,11/19/2024 3:56,Standard,12/12/1971,7066614071
C09947,Paul,Hardin,paul.hardin@aol.com,"9450 Kenneth Plains Apt. 692, Lagos",Lagos,852583,29/08/2024,02/07/2025 23:58,Gold,17/08/1943,-5174
C09948,Kenneth,Gallagher,kenneth.gallagher@yahoo.com,"64890 Wright Wall Suite 398, Rivers",Port Harcourt,322291,23/02/2025,4/30/2025 16:57,Standard,11/10/1963,9169835577
C09949,Mason,Brown,mason.brown@aol.com,"529 Peterson Freeway, Rivers",Port Harcourt,715974,28/08/2024,9/21/2024 11:46,Standard,01/09/1937,-4108
C09950,Pamela,Wolfe,pwolfe@gmail.com,0024 Long Row Apt. 859,Port Harcourt,,20/04/2025,5/20/2025 19:17,Gold,22/10/2001,9160472807
C09951,Angela,Neal,angelaneal@aol.com,7541 Gregory Groves Apt. 801,Owerri,354952,04/09/2023,9/19/2023 14:12,VIP,26/08/1947,8193922293
C09952,Nicholas,Meyer,nicholas.meyer@beta.ng,61048 Mark Pass,Benin City,567977,24/07/2024,1/27/2025 2:56,Bronze,13/05/2006,7132746324
C09953,Kelly,Gaines,kellygaines@beta.ng,6327 Martha Greens,Port Harcourt,763736,14/02/2024,,Platinum,,8025266717
C09954,Keith,Morales,keith.morales@engineer.com," 8046 Richard Camp, Rivers ",Port Harcourt,989436,02/12/2023,,standard,02/06/1961,7128078678
C09955,Kevin,Combs,kevin.combs@gmail.com,537 Jessica Glens Suite 916,Port Harcourt,161450,29/11/2024,,standard,11/03/1944,9033978304
C09956,George,Hammond,georgehammond@mail.com,"49690 Adam Mountain, Rivers",Port Harcourt,521845,04/11/2023,12/26/2023 9:02,New,01/01/1900,7156620845
C09957,Deborah,Briggs,deborah_briggs@aol.com,53294 Davis Summit Suite 463,Port Harcourt,155129,13/08/2024,,Platinum,03/11/2005,9056203187
C09958,Jessica,Jones,jessica.jones@yahoo.com,53950 Dean Crossroad Suite 318,Port Harcourt,153586,27/01/2025,02/07/2025 19:23,Gold,01/01/1900,8098784584
C09959,Chris,Blankenship,chris_blankenship@outlook.com,254 Matthew Center,Lagos,980584,18/12/2023,4/19/2024 23:20,Silver,15/10/1986,9027725741
C09960,Rebecca,Horton,rhorton@consultant.com,1155 James Tunnel,Port Harcourt,969215,29/09/2023,1/17/2025 13:39,Gold,15/02/1965,7057516822
C09961,Rodney,Robertson,rodney.robertson@hotmail.com,6601 Shawn Crossing Apt. 631,Port Harcourt,891130,16/10/2024,, New,28/07/1998,8204650500
C09962,Belinda,Walton,,57456 Hudson Key Apt. 231,Port Harcourt,195106,25/12/2023,3/29/2024 9:49,Bronze,09/09/1975,8201053129
C09963,Wendy,Smith,wendy.smith@gmail.com,8397 Todd Fall Apt. 623,Abuja,763154,04/11/2023,06/09/2024 07:58,Platinum,30/09/1942,9043622337
C09964,Steven,Harris,sharris@outlook.com,822 Blackwell Turnpike Apt. 185,Port Harcourt,452098,23/10/2023,,standard,01/01/1900,8192473180
C09965,Nicole,Smith,nicole.smith@aol.com,836 Lane Ways Apt. 762,Port Harcourt,497378,21/01/2024,5/24/2024 18:12, Silver,15/10/1963,8251556974
C09966,Ronald,Spencer,ronald.spencer@mail.com,897 Courtney Vista Apt. 994,Abuja,312793,14/11/2024,4/18/2025 2:34,Platinum,31/05/1982,8255956108
C09967,David,Davis,davis.d@hotmail.com,8403 Anna Islands,Enugu,829638,26/02/2025,4/16/2025 11:01,,02/11/1953,7058320816
C09968,Lori,Reed,lorireed@engineer.com,74079 Kimberly Pine Suite 640,Lagos,246918,25/04/2024,,Platinum,23/09/1991,7145588337
C09969,Alicia,Zavala,alicia.zavala@mail.ng,407 Cannon Green Suite 116,Ibadan,498860,11/04/2025,,New,01/01/1900,8146659543
C09970,Shannon,Perez,shannon.perez@yahoo.com,"004 Veronica Summit Suite 426, Lagos",Lagos,242728,24/10/2024,01/04/2025 13:19,New,,9124254000
C09971,Priscilla,Walker,priscillawalker@outlook.com,6750 John Brook Apt. 530,Kano,,22/10/2023,8/30/2024 2:06,Bronze,21/06/1975,9103688627
C09972,Carolyn,Curtis,carolyncurtis@gmail.com,"12221 William Lodge, FCT",Abuja,735684,16/09/2023,11/24/2023 22:24,New,,8098726295
C09973,Andrew,Manning,andrew_manning@mail.com,4984 Cindy Cliffs,Lagos,930514,08/03/2025,4/18/2025 11:45,Gold,01/01/1900,8125141404
C09974,Ashley,Hampton,ashley.hampton@mail.com,272 Mariah Via Apt. 089,Lagos,681908,04/02/2025,05/03/2025 08:52,,31/10/1945,8063506058
C09975,Alexandra,Chapman,alexandra.chapman@mail.ng,"192 Caroline Circles Apt. 145, Rivers",Port Harcourt,,16/04/2024,,VIP,01/01/1900,8113803483
C09976,Emily,Knight,emily_knight@mail.com,2463 Amber Corner,Lagos,282462,23/02/2025,05/01/2025 17:04,Silver,06/09/1975,7138504026
C09977,Elizabeth,Gonzalez,elizabeth_gonzalez@beta.ng,333 Shepherd Rest,Port Harcourt,795620,20/11/2024,12/10/2024 12:41,,,7182690999
C09978,Ruth,Graham,rgraham@gmail.com,"215 Tonya Junctions Apt. 884, Rivers",Port Harcourt,617628,26/06/2024,8/28/2024 3:34,standard,,8279386088
C09979,Stephen,Blake,stephen.blake@workmail.com,"00687 Brian Greens, Rivers",Port Harcourt,971684,02/01/2025,,VIP,,7129711218
C09980,Evan,Moore,evanmoore@yahoo.com,"4456 Flores Center Apt. 081, Rivers",Port Harcourt,823582,27/12/2024,01/11/2025 12:24, New,01/01/1900,8293229816
C09981,Cole,Perkins,cole_perkins@hotmail.com,00887 Robert Villages Suite 055,Port Harcourt,997096,16/02/2025,,Gold,06/04/1955,8267184782
C09982,Patrick,Durham,,0660 Daniel Via,Lagos,182767,23/07/2024,1/18/2025 10:47,Gold,20/12/1978,9075354260
C09983,Molly,Camacho,molly.camacho@gmail.com,"77103 Ryan Station Suite 824, Oyo",Ibadan,163041,30/12/2024,2/20/2025 11:30,Platinum,10/08/1968,9150527105
C09984,Stephanie,Ortiz,stephanie.ortiz@yahoo.com,59837 Rose Stream Apt. 471,Lagos,239696,24/09/2024,2/22/2025 18:35,standard,31/05/1982,8091482896
C09985,Kim,Rodriguez,kimrodriguez@hotmail.com,220 Webster Island,Abuja,593449,11/02/2025,,Silver,13/12/1960,7062463126
C09986,Elizabeth,Jackson,elizabeth.jackson@mail.ng,81963 Wright Lake,Lagos,294105,31/01/2024,1/28/2025 6:24,standard,01/01/1900,
C09987,Matthew,Alexander,matthew.alexander@aol.com,"67895 Carlson Inlet, Lagos",Lagos,322011,14/01/2025,,VIP,12/06/1940,9101536335
C09988,Jonathan,Gibson,jgibson@outlook.com,00471 Lee Burgs Suite 929,Port Harcourt,553232,10/04/2025,,Silver,26/01/1969,
C09989,Kristen,Bowman,kbowman@hotmail.com,407 Simpson Flats,Port Harcourt,496556,06/02/2025,3/27/2025 12:27,Platinum,,9119830633
C09990,Duane,Webster,duanewebster@mail.ng,634 Kristen Mills Apt. 258 ,Port Harcourt,243167,19/03/2025,04/04/2025 11:38,,09/12/1937,7142618181
C09991,Krystal,Briggs,krystalbriggs@techie.com,9872 Anthony Plaza Suite 130,Lagos,501914,08/12/2024,1/15/2025 22:19,VIP,10/08/1973,9143115241
C09992,Benjamin,Smith,benjamin.smith@yahoo.com,"293 Robert Ranch Apt. 287, Rivers",Port Harcourt,931250,07/09/2023,12/17/2024 1:16,,01/06/1961,8277954367
C09993,Joseph,Cortez,jcortez@hotmail.com,3708 Christopher Island Suite 927,Port Harcourt,210663,19/05/2024,,Platinum,06/09/1990,
C09994,Charles,Kidd,ckidd@yahoo.com,56004 Hudson Manor Apt. 681,Port Harcourt,600115,01/11/2024,12/25/2024 6:19,New,11/08/1993,9176269096
C09995,Phillip,Garcia,phillipgarcia@beta.ng,"3231 Justin Courts, Rivers",Port Harcourt,208243,01/01/2025,4/30/2025 12:25,Silver,01/01/1900,7132505834
C09996,Steven,Cooper,scooper@gmail.com,"69790 Ruiz Canyon Suite 956, Rivers",Port Harcourt,688477,25/04/2025,,Standard,26/09/1940,8274985746
C09997,Caroline,Ellis,caroline.ellis@workmail.com,"96763 Larry Court, Rivers",Port Harcourt,139594,29/08/2024,,Gold,,9160546972
C09998,Kristen,Sanders,ksanders@beta.ng,9059 Gomez Pines,Enugu,930349,15/05/2025,5/19/2025 21:08,,13/08/1936,7191575175
C09999,Brenda,Watson,watson.b@outlook.com,"395 Brooke Underpass Apt. 039, FCT",Abuja,499243,16/01/2024,2/13/2024 9:11,Standard,11/03/1957,7026941510
C10000,Joseph,Decker,joseph_decker@aol.com,4627 Osborn Parkway,Port Harcourt,660746,21/02/2024,11/09/2024 03:29,standard (old),12/01/2001,9002185031
C10001,Ann,Gonzalez,anngonzalez@yahoo.com,148 Foster Hollow,Port Harcourt,816562,30/12/2023,03/06/2024 00:38,Standard,28/10/2005,8055532151
C10002,Anthony,Price,anthony_price@mail.com,091 Lauren Shores,Lagos,652104,14/11/2024,12/05/2024 02:33,Platinum,12/02/1945,8118547051
C10003,Brittany,Perry,brittanyperry@outlook.com,953 Smith Prairie,Enugu,267816,06/12/2024,,New,01/01/1900,8073370138
C10004,Lindsey,Farrell,lindsey.farrell@yahoo.com,749 Michael Cove Suite 514,Port Harcourt,410570,01/04/2024,5/23/2024 18:21,Bronze,08/10/1944,7051297262
C10005,Ryan,Harris,ryan.harris@gmail.com,46697 Burgess Tunnel,Calabar,628376,10/01/2025,04/05/2025 18:13,standard,20/02/1997,9054821602
C10006,Diana,Leach,dleach@yahoo.com,23171 Patrick Via,Kano,794889,23/10/2023,,VIP,,8130095610
C10007,Christina,Johns,johns.c@yahoo.com,66650 Amy Common,Abuja,188528,20/03/2024,7/26/2024 12:44,Platinum,09/05/1952,8018444932
C10008,Patricia,Harrell,patricia_harrell@mail.com,"53185 Nguyen Place Suite 813, Rivers",Port Harcourt,794129,26/06/2024,02/01/2025 15:46,New,01/01/1900,9023698594
C10009,Tammy,Thomas,tammy.thomas@yahoo.com,"405 Bradley Cliff Apt. 497, Rivers",Port Harcourt,406705,17/04/2025,4/26/2025 13:50,standard,24/10/1994,9139266963
C10010,Jeanne,Edwards,jeanne.edwards@techie.com,055 Adrian Plains,Port Harcourt,144386,28/05/2024,11/17/2024 1:21,Standard,01/01/1900,8085630952
C10011,Ryan,Crawford,ryancrawford@iwantthis.com.ng,789 Marshall Estates,Kaduna,613758,21/07/2024,11/26/2024 21:39,Silver,,9012800236
C10012,Virginia,Daniel,virginia_daniel@mail.ng,993 May Mountain Apt. 470,Port Harcourt,810008,29/09/2023,9/16/2024 19:09,Standard,,8136665450
C10013,Jessica,Martinez,jessica.martinez675@hotmail.com,3170 Gina Ville Apt. 831,Lagos,934692,22/12/2023,,BRONZE,04/08/1974,8295628968
C10014,Chelsea,Carson,ccarson@hotmail.com,333 charles crescent apt. 339,Lagos,817787,13/12/2023,3/30/2025 2:18,,04/11/1949,9157588292
C10015,Alexandra,Cooper,alexandra.cooper@hotmail.com,"1388 Ross Pass Apt. 739, Lagos",Lagos,774939,04/09/2024,04/07/2025 00:33,Platinum,12/10/1971,9152494633
C10016,Bryan,Koch,bryan.koch@aol.com,3724 Rodriguez Circles,Lagos,838676,13/08/2024,2/26/2025 20:46,New,,7134355572
C10017,Dave,Moore,dave.moore@outlook.com,362 Martinez Garden Apt. 183,Abuja,710599,08/05/2025,5/17/2025 23:44,Bronze,02/01/1958,8258308331
C10018,Lauren,Navarro,lnavarro@aol.com,5363 Phelps Turnpike,Port Harcourt,808681,29/11/2023,4/17/2024 19:05,VIP,14/05/1978,8217277903
C10019,Gerald,Summers,gsummers@outlook.com,719 Donald Fields,Port Harcourt,949164,05/04/2025,05/11/2025 23:59,Gold,15/07/1982,9178976288
C10020,Edward,Davis,edward.davis@beta.ng,"853 Stuart Forge Apt. 355, Rivers",Port Harcourt,194478,17/05/2025,5/23/2025 9:18,New,,9070220635
C10021,Melissa,Santiago,melissa.santiago@hotmail.com,978 Fox Islands Apt. 490,Port Harcourt,160546,20/01/2025,05/11/2025 05:31,Gold,16/07/1958,8081093594
C10022,Patty,Morgan,patty_morgan@outlook.com,20704 Brooke Mountains,Port Harcourt,678599,27/04/2025,05/09/2025 20:43,Gold,03/03/1972,
C10023,Hector,Adams,hector.adams@hotmail.com,5291 Jeffrey Common,Port Harcourt,472724,29/11/2023,04/07/2025 19:58, Platinum,01/01/1900,8009636142
C10024,Robert,Jacobson,robert.jacobson@mail.ng,"688 Michele Plain, Lagos",Lagos,637591,22/09/2024,10/03/2024 10:54,Silver,01/01/1900,9196577291
C10025,Alexis,Morales,alexis.morales@iwantthis.com.ng,231 Darius Wall Apt. 958,Port Harcourt,930631,11/07/2024,02/08/2025 14:27,VIP,01/01/1900,7178078593
C10026,Stephanie,Johnson,stephanie.johnson@gmail.com,60295 Garcia Branch,Lagos,936481,31/10/2024,4/30/2025 10:58,Standard,01/01/1900,9150757276
C10027,Roberto,Yoder,roberto.yoder@mail.com,430 Johnson Heights,Port Harcourt,180033,19/09/2024,11/27/2024 13:01,Gold,14/01/1962,7032124961
C10028,Tara,Gray,tara.gray@hotmail.com,63870 Jordan Lodge Suite 856,Port Harcourt,328178,27/01/2024,2/18/2024 13:15,Bronze,20/08/1989,7158721456
C10029,Karen,Morris,karen.morris@aol.com,"03163 Jennifer Port, Lagos",Lagos,317287,06/03/2024,,VIP_v2,04/08/1964,365.367.5138x29616
C10030,Annette,Hawkins,hawkins.a@hotmail.com,252 Douglas Court Suite 738,Port Harcourt,438612,11/02/2025,3/18/2025 2:29,Bronze,02/01/1964,8251283952
C10031,Melanie,Moore,melaniemoore@yahoo.com,24103 William Ville Apt. 950,Port Harcourt,955380,22/04/2025,05/08/2025 15:23,VIP,01/01/1900,9094232614
C10032,Kevin,Owens,kowens@aol.com,616 Anderson Walk Apt. 146,Ibadan,896724,16/02/2024,7/27/2024 21:21,Platinum,08/10/2006,9129854551
C10033,Sarah,Winters,sarah.winters@outlook.com, 0409 Angela Radial ,Port Harcourt,414949,09/04/2024,07/10/2024 09:53,Platinum,09/12/1950,7169218837
C10034,Angela,Smith,angela_smith@aol.com,3595 Thompson Springs,Port Harcourt,118683,21/08/2024,2/20/2025 10:10,Silver,01/09/2003,7094634715
C10035,Rachel,Elliott,rachel.elliott@mail.com,"673 Dustin Views Suite 904, Rivers",Port Harcourt,644560,14/02/2025,4/30/2025 4:06,Standard,19/10/1954,7085212640
C10036,Hannah,Meyer,hannah.meyer@mail.com,952 Frazier Fords Apt. 642,Kano,445732,26/01/2024,01/09/2025 10:09,,01/01/1900,9071503428
C10037,Beverly,Bowman,beverly_bowman@iwantthis.com.ng,"358 Snyder Street, Rivers",Port Harcourt,996607,14/08/2024,,Gold,25/05/1972,8085775308
C10038,Alan,Humphrey,alan.humphrey@hotmail.com,"901 Katie Point, Rivers",Port Harcourt,387186,20/05/2025,5/20/2025 7:32,Standard,01/01/1900,7036304548
C10039,Christopher,Moore,christopher_moore@techie.com,452 William Greens,Abuja,213450,11/04/2024,9/23/2024 13:40,Standard,16/12/1978,
C10040,Rebecca,Diaz,diaz.r@yahoo.com,55334 Myers Hills Suite 807,Abuja,526958,23/06/2024,2/28/2025 2:37,Silver ,01/01/1900,7122974265
C10041,Sarah,Mcintosh,sarah.mcintosh@mail.ng,"543 Tanya Freeway Apt. 184, Rivers",Port Harcourt,629108,24/02/2024,03/05/2024 13:25,Standard,01/01/1900,8135118835
C10042,Joann,Garcia,,52057 Matthew Branch Suite 633,Port Harcourt,912769,09/05/2024,01/02/2025 09:59,Standard,30/09/1967,8224040718
C10043,Ann,Shaffer,ann.shaffer@hotmail.com,863 Aguirre Drive Apt. 136,Port Harcourt,765038,09/10/2024,02/04/2025 19:36,New,02/06/1995,505.253.0908x3241
C10044,Gregory,Silva,gsilva@outlook.com,"520 Angela Harbor, Lagos",Lagos,700290,30/04/2024,8/14/2024 18:29,VIP,18/09/1956,7101970797
C10045,Mary,Ramirez,,"269 Gonzalez Mills Suite 986, Lagos",Lagos,375793,05/03/2025,04/04/2025 20:25,standard,30/09/1947,8271078509
C10046,Joshua,Williams,williams.j@aol.com,361 Randall Trafficway Apt. 864,Port Harcourt,,19/04/2025,,Silver,01/01/1900,8226386190
C10047,Judy,Kelly,judykelly@yahoo.com,4088 Ethan Rapids Suite 342,Port Harcourt,660635,18/05/2025,5/21/2025 21:42,Standard,24/01/1955,8093602060
C10048,Sandra,Weiss,sweiss@outlook.com,48319 Mendoza Valley Suite 255,Port Harcourt,990426,11/05/2024,12/31/2024 17:29,New,02/10/1960,7107647699
C10049,Raymond,Acosta,raymond.acosta@yahoo.com,82980 Ruben Prairie Suite 357,Lagos,186703,25/12/2024,1/20/2025 13:39,VIP,01/01/1900,8149830241
C10050,Mark,Thompson,mark.thompson@hotmail.com,"81185 Thomas Viaduct Apt. 499, FCT",Abuja,782973,09/03/2025,3/21/2025 1:52,Bronze,19/01/1971,9050798283
C10051,Timothy,Mitchell,tmitchell@outlook.com,2271 Gonzalez Via,Kano,870977,06/10/2024,3/23/2025 15:28,New,05/07/1983,7007250269
C10052,Jason,Wong,jason.wong@gmail.com,"48056 Andrew Mountain, Delta",Warri,742576,30/01/2024,,Standard,23/02/1980,9144725142
C10053,Curtis,Serrano,curtis.serrano@yahoo.com,"57997 Mark Port, Oyo",Ibadan,949198,18/11/2023,8/24/2024 11:43,New,15/12/1984,7094737549
C10054,Rachel,Williams,rachel_williams@mail.com,66707 Paul Locks Apt. 031,Port Harcourt,193249,05/10/2023,12/18/2023 6:56,VIP,24/09/1984,7071821199
C10055,Angela,Ford,angela.ford@hotmail.com,49664 Woods Pines Apt. 236,Lagos,955830,16/03/2025,3/29/2025 15:35,Standard,05/10/1944,8148142163
C10056,Colleen,Bryan,colleenbryan@outlook.com,"112 Bowen Loaf, Lagos",Lagos,264071,26/01/2024,,Platinum,02/08/1993,7083559598
C10057,Kayla,Hunt,kaylahunt@mail.com,"420 Lori Garden, Rivers",Port Harcourt,807193,20/09/2024,,,10/04/1971,7195220473
C10058,Donna,Hughes,donna.hughes@outlook.com,930 Jose Mills Apt. 598,Abuja,268188,18/09/2023,10/19/2024 23:59,Gold,06/12/1936,8051808046
C10059,Duane,James,djames@yahoo.com,5252 Martinez Grove,Abuja,869702,23/10/2024,,Silver,26/11/1947,8256963736
C10060,Elizabeth,Best,ebest@yahoo.com,6651 Bowman Road,Lagos,556543,09/11/2023,11/08/2024 17:22,,01/01/1900,9062905665
C10061,Dustin,Ramirez,dustin_ramirez@outlook.com,38544 Dean Mountain,Abuja,871394,26/04/2024,10/29/2024 13:09,,19/07/1976,8206249758
C10062,Bethany,Santos,bsantos@beta.ng,"9168 Barnes Squares, Rivers",Port Harcourt,553388,14/12/2024,1/24/2025 17:02,standard,22/06/2006,8096617705
C10063,Sharon,Stone,sstone@mail.com,752 Doris Ferry Suite 032,Lagos,917390,30/12/2024,1/15/2025 8:15,Standard,01/01/1900,-2861
C10064,Allen,Gomez,allen.gomez@gmail.com,61028 Theodore Viaduct,Lagos,606782,27/10/2024,12/22/2024 13:21,Silver,29/12/1994,
C10065,Heather,Young,heather.young@beta.ng,4390 Jesse Port,Jos,526507,09/04/2025,,Gold,18/12/1981,7020346519
C10066,Raymond,Yoder,raymond.yoder@gmail.com,9927 Simpson Fall Apt. 139,Lagos,230372,09/09/2024,12/23/2024 19:20,Gold,18/04/1935,9099412464
C10067,Robert,Stevens,rstevens@gmail.com,4016 Holmes Ports Apt. 769,Port Harcourt,637095,11/04/2025,,Silver,30/11/2002,8226608865
C10068,Lisa,Miller,lisa.miller@hotmail.com,87142 Kennedy Branch,Port Harcourt,849096,11/01/2024,03/07/2025 01:28,Gold,13/12/2001,8235509618
C10069,Shawn,Morgan,smorgan@hotmail.com,"6885 James Crescent, Rivers",Port Harcourt,721970,09/09/2024,01/02/2025 00:32,VIP,30/07/1952,7149642621
C10070,Kendra,Chaney,kchaney@outlook.com,573 Murphy Station Suite 859,Port Harcourt,665592,07/12/2023,1/13/2025 14:55,VIP,01/01/1900,8283883775
C10071,Ashley,Hoover,ashley_hoover@yahoo.com,3908 Martinez Fall,Lagos,902322,12/01/2024,03/10/2025 18:44,Bronze,02/12/1967,9007675825
C10072,Carrie,Cook,carrie.cook@mail.ng,"83647 Wilson Knoll Apt. 499, Rivers",Port Harcourt,152764,20/01/2025,5/18/2025 22:17,,,9136696882
C10073,Cindy,Silva,cindy.silva@workmail.com,498 James Drive Suite 113,Abuja,500157,19/01/2025,4/26/2025 16:24,Silver,21/08/1959,7127986178
C10074,Robert,Evans,,7820 Jackson Lane,Port Harcourt,979863,21/01/2025,2/14/2025 5:56,Standard,13/12/1994,7166178034
C10075,Tanya,White,tanya.white@hotmail.com,4520 Jennifer Shores Suite 369,Port Harcourt,298345,24/05/2024,,Bronze,01/01/1900,8127848742
C10076,Christopher,Skinner,cskinner@hotmail.com,0327 Fischer Squares,Ibadan,369881,19/04/2024,02/08/2025 22:31,Platinum,22/09/2004,8121143537
C10077,Eduardo,Gregory,eduardo.gregory@mail.ng,"154 Hampton Burgs Suite 789, Delta",Warri,548830,19/10/2023,11/14/2023 21:46,standard,01/01/1900,9024712293
C10078,Howard,Johnson,howard.johnson@hotmail.com,1190 William Walks Suite 496,Warri,903806,30/03/2025,05/03/2025 23:27,VIP,18/03/2004,9123667833
C10079,Jasmine,Miranda,jasmine_miranda@mail.ng,0358 Solomon Ways,Ibadan,631863,13/03/2024,12/20/2024 21:26,standard,16/10/1950,8103156570
C10080,Destiny,Franco,destiny.franco@hotmail.com,411 Cunningham Oval Apt. 617,Abuja,861474,20/08/2024,01/01/2025 23:14,Gold,06/10/1955,9095896525
C10081,Patricia,Cardenas,patriciacardenas@hotmail.com,"346 Johnson Ramp Apt. 805, Rivers",Port Harcourt,507083,15/01/2025,04/07/2025 22:35,VIP,13/11/1965,7132830360
